station_id,latitude,longitude,state_name,n_readings,mean_pm25,std_pm25
24-25-1001,39.410191,-76.296946,Maryland,16432,7.2633276533592985,8.864294415896127
27-37-470,44.73846,-93.23725,Minnesota,16457,9.25687549371091,10.039621508437776
32-3-71,36.16976,-115.263038,Nevada,17453,5.436245917607304,5.502380409348254
48-121-34,33.219069,-97.196284,Texas,16272,8.267606932153392,6.327910648485467
49-47-1004,40.46471,-109.561472,Utah,17304,5.911280628756369,5.414966267553446
56-1-11,41.32417,-105.61489,Wyoming,7781,4.87996401490811,4.481551535264242
6-37-9035,34.725389,-118.178601,Californi,7378,4.2960151802656545,3.7225066957010395
6-51-5,37.962069,-119.120278,Californi,17257,4.1535261053485515,6.73519232929486
6-77-1003,37.961578,-121.281414,Californi,16042,10.846590200723101,10.939540789106045
1-97-3,30.770181,-88.087761,Alabama,8116,9.093137013307038,6.272162949338032
15-1-2023,19.555444,-155.102028,Hawaii,13430,3.5206999255398364,4.953907327781721
19-153-5885,41.667032,-93.599221,Iowa,8460,10.928486997635934,9.954784494023247
28-33-2,34.82056,-89.98778,Mississip,17297,10.500919234549425,6.798900861508187
31-79-5,40.915555,-98.378888,Nebraska,16311,6.77806388326896,6.859966552023157
4-21-3015,32.884761,-112.03705,Arizona,15825,9.6146477093207,13.933248902030588
48-141-44,31.765685,-106.455227,Texas,16093,9.162704281365778,8.487780601078578
12-105-6006,28.028889,-81.972222,Florida,15566,7.7142040344340765,3.9276094015543426
38-15-3,46.825425,-100.76821,North Dak,16406,9.755235889308755,12.54282277819377
42-85-100,41.215014,-80.484779,Pennsylva,14015,8.107363539065265,9.300475856361215
28-11-2,33.750838,-90.734175,Mississip,17248,9.850834879406307,6.337272174259335
30-93-5,46.002602,-112.501247,Montana,15841,8.175733855186003,10.152500786907229
33-15-18,42.862531,-71.38014,New Hamps,16838,5.926125430573687,5.389663629642341
4-13-19,33.48378,-112.14256,Arizona,16996,9.972964226876917,13.502101101708853
42-101-76,39.988842,-75.207205,Pennsylva,17016,9.785948519040891,13.128364892632053
48-215-43,26.226343,-98.29085,Texas,8444,9.387778304121278,7.915090966939161
48-453-21,30.263204,-97.712891,Texas,16130,9.725021698698072,7.56053037294794
53-35-7,47.592675,-122.627397,Washingto,16546,5.927777106249245,6.580513251065193
6-7-8,39.76168,-121.84047,Californi,16072,8.178633648581384,8.24666452276538
13-185-3,30.8486,-83.2933,Georgia,16913,10.102826228344993,7.448594506970717
18-89-36,41.594427,-87.495044,Indiana,17417,9.968467589137049,9.124339073477472
31-157-4,41.876853,-103.656561,Nebraska,14679,5.171673819742489,8.257008163418151
40-109-1037,35.614131,-97.475083,Oklahoma,15278,9.34228302133789,5.559768996988698
48-323-4,28.704607,-100.451156,Texas,15656,8.21888732754215,6.7672091803438414
55-53-2002,44.334686,-90.792025,Wisconsin,16034,7.700430335536975,10.75008373548819
6-37-1103,34.06659,-118.22688,Californi,17244,12.108948039898069,6.911218705530633
6-45-6,39.15047,-123.20655,Californi,14717,9.363796969491064,8.732985363938694
6-63-1006,39.939567,-120.944376,Californi,9532,8.580046160302185,8.834643566778388
6-83-11,34.427775,-119.691218,Californi,16580,8.293365500603135,4.726101113947142
12-86-1016,25.794222,-80.215556,Florida,17157,8.134912863554227,4.109478344464647
18-19-10,38.288191,-85.741337,Indiana,17301,10.970510375122823,8.09974314298154
20-191-2,37.47689,-97.366399,Kansas,16668,9.286315094792403,6.616784541726722
24-29-2,39.305021,-75.797317,Maryland,16578,6.544993364700205,7.8624573432105445
25-5-1004,41.685707,-71.169235,Massachus,17333,6.763214677205327,5.494765283040242
39-35-73,41.44013,-81.494833,Ohio,17361,9.4968550198721,9.325614496141792
42-75-101,40.338516,-76.394788,Pennsylva,16269,10.303878542012427,13.699804920512316
48-201-1052,29.81453,-95.38769,Texas,16375,12.051169465648872,7.422101110674569
48-203-2,32.669001,-94.167468,Texas,15419,9.748634801219207,10.118017110734575
51-161-1004,37.28342,-79.88452,Virginia,17362,7.9950063356756145,6.0627170516100435
6-27-1003,36.487823,-117.871036,Californi,16641,6.464347094525572,12.932002773780138
6-67-10,38.56844,-121.49311,Californi,16265,8.2113187826621,7.870897795580059
30-29-49,48.363694,-114.189272,Montana,16724,9.365971059555207,9.705931166582637
33-11-5001,42.86183,-71.878626,New Hamps,17218,4.534620745731191,4.77444987246509
41-35-4,42.190296,-121.731369,Oregon,16480,9.685491504854363,12.390548060186784
42-45-2,39.835556,-75.3725,Pennsylva,15682,10.395593674276244,13.155999652705683
48-273-314,27.422433,-97.300869,Texas,16017,9.989149029156533,7.234683147248971
18-127-24,41.6175,-87.199167,Indiana,16546,9.23034570288887,11.167243234207525
18-157-8,40.431667,-86.8525,Indiana,16116,8.615698684537154,9.106188218349077
27-35-3204,46.39674,-94.1303,Minnesota,15784,7.369076279776974,7.5431489612207825
34-31-5,40.918381,-74.168092,New Jerse,11595,8.572376024148493,9.824957316561527
37-67-30,36.026612,-80.341962,North Car,17302,8.96881863368399,6.779578417884087
41-33-114,42.434139,-123.348466,Oregon,9426,12.268830893273973,24.571950847190802
42-21-11,40.309722,-78.915,Pennsylva,17287,9.816295482154292,8.716585491930168
45-45-15,34.843895,-82.414585,South Car,16656,10.134365994236312,6.936170489328674
6-19-5025,36.72639,-119.733,Californi,16754,13.342276471290505,11.2698590924815
6-71-306,34.510961,-117.32554,Californi,17097,8.605135403872024,6.173153062742878
13-295-4,34.9784,-85.2943,Georgia,17083,11.70686647544345,8.074191904275127
22-51-1001,30.041238,-90.272826,Louisiana,17107,9.007751212953773,6.679978024400613
27-123-871,44.95939,-93.03587,Minnesota,17340,8.918189158016162,9.483200511406123
31-55-19,41.247486,-95.973142,Nebraska,16255,7.287972931405721,6.436297526252451
34-23-11,40.462182,-74.429439,New Jerse,16390,8.644667480170856,10.55553155369133
37-21-34,35.6062,-82.5844,North Car,16231,6.639560101041215,5.221571733234991
4-12-8000,34.2439,-113.5586,Arizona,14492,3.8375586530499524,4.295608961946361
48-201-46,29.828086,-95.284096,Texas,16572,12.678379193820902,9.603041175108169
48-29-1069,29.529432,-98.391403,Texas,15312,9.39526515151515,6.89418557225498
49-35-3006,40.736389,-111.872222,Utah,17485,8.227532170431761,7.514810306497574
6-107-2003,36.30815,-119.3129,Californi,16808,13.317527367920038,10.87768053691213
6-61-3,38.93568,-121.09959,Californi,15536,7.13813079299691,17.60467717959891
6-79-2004,35.02083,-120.56388,Californi,16032,6.265344311377246,7.256277303694752
15-1-3027,19.611914,-155.055037,Hawaii,14514,3.3940333471131323,3.0571343847089274
32-3-1501,36.139707,-115.175654,Nevada,17284,7.324531358481842,6.189062303827604
32-3-299,35.987908,-115.148885,Nevada,17433,5.189714908506858,5.3876486545153055
39-151-20,40.800717,-81.373,Ohio,17157,10.432447397563658,11.979333759125778
45-37-1,33.739963,-81.853635,South Car,13640,8.719772727272705,5.8941610753588565
47-119-2007,35.65188,-87.0096,Tennessee,15711,7.631570237413305,5.652619144521734
6-41-1,37.97231,-122.520004,Californi,16664,6.375240038406145,5.266233829836652
6-73-1006,32.842318,-116.768293,Californi,11134,6.565537991737024,3.982151264322518
9-9-2123,41.550556,-73.043611,Connectic,17350,8.239048991354489,7.750076760791757
2-20-18,61.205861,-149.824602,Alaska,15131,5.29905492036217,6.29411214960787
27-37-480,44.706123,-93.285803,Minnesota,16783,8.658469880235916,9.146483387323158
37-63-15,36.032955,-78.904037,North Car,16381,7.57414077284659,5.594810553550562
45-19-46,32.941023,-79.657187,South Car,12214,7.9083428852136795,4.73428483158939
48-355-32,27.804489,-97.431553,Texas,16659,8.857146287292151,6.7437398510175806
49-45-4,40.60055,-112.35578,Utah,17355,5.670567559781017,6.202582606969882
25-25-45,42.349954,-71.059194,Massachus,6526,7.966825007661645,5.987645103646958
25-3-6001,42.702223,-73.110414,Massachus,16753,7.138005133408983,6.891764496005913
27-7-2304,47.878159,-95.029172,Minnesota,16036,6.963825143427304,8.431903070840693
37-67-22,36.11094,-80.224501,North Car,17328,9.224774930747952,6.58574476106973
42-3-1301,40.402328,-79.860973,Pennsylva,16598,10.560320520544641,9.932065100441895
56-37-7,41.592536,-109.220852,Wyoming,14062,5.050270231830489,4.109012489733744
8-1-10,39.8281,-104.93647,Colorado,17037,7.593878030169621,7.050528862174469
13-135-2,33.9632,-84.0691,Georgia,17075,9.540778916544713,7.3134748479549705
23-3-1011,46.682299,-68.016195,Maine,16044,5.541012216404913,5.504306191155187
24-5-1007,39.460478,-76.633543,Maryland,16418,7.652759166768181,8.174832384248154
25-25-1004,42.387222,-71.026111,Massachus,17325,7.384126984126965,5.082343513801348
30-1-3,45.206448,-112.64251,Montana,6546,4.463183623586946,5.550463091276408
34-19-1,40.515262,-74.806671,New Jerse,16901,8.368995917401342,10.807196686858473
45-91-8801,34.9127,-80.8745,South Car,16751,7.993791415437884,5.995507543561906
51-810-8,36.841883,-76.181233,Virginia,8707,8.725726427012747,7.446154341806691
13-153-1,32.6056,-83.5978,Georgia,17387,9.706050497498158,6.617065194921204
15-1-5,19.4308,-155.2578,Hawaii,11477,3.0633440794632745,3.3853907326235073
20-173-10,37.702066,-97.314847,Kansas,13207,9.857325660634505,6.645152029119077
25-23-5,42.065106,-71.012129,Massachus,17050,8.010369501466254,5.507951086644015
26-5-3,42.767786,-86.148577,Michigan,13850,7.111812274368157,5.459500338517377
30-83-2,47.8679,-104.676944,Montana,14676,7.414997274461694,12.050564193567734
4-19-11,32.322661,-111.038389,Arizona,16111,5.80839178201229,5.043617974610041
42-69-2006,41.442778,-75.623056,Pennsylva,17161,8.82346017131871,12.24335758957255
51-59-31,38.76835,-77.18347,Virginia,17290,8.975031810294967,9.090846026396534
55-43-9,42.69302,-90.69813,Wisconsin,17338,9.661154689122217,10.128971477851001
1-55-10,33.98821,-85.992556,Alabama,16356,9.383528980190755,6.00947546256778
18-57-7,39.960884,-85.939546,Indiana,16278,8.047106524143068,8.280831730857455
20-177-13,39.024265,-95.711275,Kansas,14507,9.651264906596854,7.19413808574053
21-43-500,38.23887,-82.9881,Kentucky,17291,7.258672141576532,5.178527579867878
23-1-11,44.089406,-70.214219,Maine,15708,5.352177234530176,4.557798250889981
30-35-22,48.607406,-112.36384,Montana,6781,5.827739271493885,10.063681101961702
35-49-21,35.61975,-106.07968,New Mexic,11169,4.714003044140028,7.787724468219131
38-57-4,47.298611,-101.766944,North Dak,17363,7.040119794966263,9.565682854755202
44-7-22,41.807469,-71.412968,Rhode Isl,15469,6.490658736828496,5.457892391561604
45-51-8,33.8005,-78.9941,South Car,7410,8.559487179487203,5.47708804574374
47-141-5,36.185702,-85.492107,Tennessee,16230,7.386118299445512,5.35106427441013
48-27-1045,31.122419,-97.431052,Texas,15500,7.9503870967741985,6.440696567466411
48-375-320,35.201592,-101.909275,Texas,16189,6.488603372660449,6.47303022503249
53-53-24,47.22634,-122.46256,Washingto,17276,7.509145635563788,9.206219363192307
6-31-4,36.102244,-119.56565,Californi,16995,12.483200941453369,11.497470578213319
6-69-2,36.843425,-121.3621,Californi,15328,5.297299060542797,5.205255336682013
12-11-2003,26.291088,-80.096353,Florida,17332,7.373765289637662,4.673999455103358
21-67-12,38.06503,-84.49761,Kentucky,17402,8.472824962648005,6.291976508880316
32-31-1005,39.540917,-119.746761,Nevada,16568,9.067358763882183,14.92423639562461
40-27-49,35.320105,-97.484099,Oklahoma,14826,9.962228517469278,5.89972387938083
6-25-1003,32.79222,-115.56306,Californi,14091,8.9844510680576,8.582961827254357
6-59-7,33.83062,-117.93845,Californi,16190,9.683403335392228,7.738364166449353
10-1-3,39.15564,-75.51821,Delaware,14870,8.337215870880968,9.237904080263915
12-11-5005,26.294167,-80.176389,Florida,16768,8.938889551526726,5.158734525553539
17-31-3103,41.965193,-87.876265,Illinois,10762,11.353363687047075,10.571278737017824
32-3-602,35.969848,-114.835007,Nevada,17404,4.275195357389107,5.459953730970808
40-19-297,34.244189,-97.462931,Oklahoma,16171,8.009300599839147,7.151220303983297
42-125-5,40.146667,-79.902222,Pennsylva,16840,10.509382422802853,9.35935518081397
6-31-1004,36.31567,-119.643447,Californi,17046,13.559838085181275,11.950200925104676
6-47-3,37.281853,-120.433671,Californi,17042,9.18530688886281,7.699016483397685
17-83-117,39.101439,-90.344494,Illinois,17444,8.674839486356321,6.532554259418163
19-103-2001,41.657232,-91.503478,Iowa,17234,10.44372171289316,10.658864935405338
21-93-6,37.705612,-85.852629,Kentucky,17333,8.672364853170224,6.076602429815979
29-37-3,38.75961,-94.57983,Missouri,14745,6.41621566632758,5.027195660023907
29-47-5,39.303174,-94.377014,Missouri,15173,6.45168391221254,5.589929232458045
29-510-7,38.542551,-90.263711,Missouri,15343,7.756455712702915,6.577913739415369
4-13-4005,33.41123,-111.93471,Arizona,16445,7.725843721495878,6.665096662900464
42-129-8,40.304694,-79.505667,Pennsylva,10260,8.329922027290458,4.790338934122974
46-27-1,42.78943,-96.90383,South Dak,16568,7.530860695316274,8.18101065202918
48-13-1090,29.162997,-98.589158,Texas,15777,9.41395702605058,7.0507768202657966
55-111-7,43.4351,-89.67979,Wisconsin,17273,8.655230706883527,11.170119963922998
8-69-9,40.571288,-105.079693,Colorado,16378,6.509891317621196,5.255619715810155
1-49-1003,34.288567,-85.969858,Alabama,8239,9.283784439859211,6.399844977193988
12-85-7,27.172458,-80.240689,Florida,9059,7.4198697427972125,4.64026583956744
22-87-7,29.943164,-89.97625,Louisiana,14494,9.61688974748168,5.408695191464857
26-65-18,42.76138,-84.562867,Michigan,14686,9.931635571292448,11.915393208327723
42-7-14,40.747796,-80.316442,Pennsylva,16639,11.147220385840617,11.031723123360742
44-3-2,41.615237,-71.72,Rhode Isl,15514,5.303725667139358,4.920648256047786
55-79-56,42.93257,-87.93434,Wisconsin,17405,10.053099683998875,11.369745801285315
6-39-2010,36.953256,-120.034203,Californi,17106,10.289372150122764,8.32400587636101
6-73-1026,32.710177,-117.142665,Californi,13740,9.94569868995635,5.124008984033937
6-83-1009,34.890667,-120.432844,Californi,9518,5.451460390838411,5.154674662210409
9-1-10,41.170833,-73.194722,Connectic,17426,8.546706071387522,10.224409636774805
1-119-3,32.362606,-88.277992,Alabama,14961,7.102499832898883,6.330675290422885
13-89-2,33.6878,-84.2905,Georgia,17172,10.34334963894711,6.318943432001567
39-99-15,41.106182,-80.640576,Ohio,16767,9.61196994095552,9.858340139745538
53-77-15,46.38024,-120.33266,Washingto,16716,9.86773151471644,11.926704450663935
55-125-1,46.0519,-89.654,Wisconsin,16637,6.199260684017526,7.3503543205942945
10-5-1002,38.65392,-75.610605,Delaware,17052,8.695015247478317,8.917294337879143
39-61-42,39.10492,-84.55117,Ohio,17370,10.152204951065157,8.057577506532892
55-81-2001,44.020855,-90.40164,Wisconsin,16756,7.764973740749571,8.867479852301463
56-13-4,43.02421,-108.3637,Wyoming,15403,4.513081867168733,4.68193733439537
6-1-7,37.687526,-121.784217,Californi,16013,7.166801973396615,5.884046268954267
18-5-8,39.237457,-85.891332,Indiana,16124,7.802294715951398,7.935759387956725
28-49-21,32.346722,-90.225667,Mississip,17412,10.145818975419225,6.539202703384086
47-93-1013,35.980675,-83.925773,Tennessee,17139,9.39540813349672,6.122084229425287
53-37-2,46.99364,-120.545,Washingto,16215,7.332531606537157,10.764249306349392
54-39-20,38.346258,-81.621161,West Virg,15411,7.719680747518007,5.183229463591581
6-73-1201,33.362593,-117.09023,Californi,15240,6.587349081364834,4.610191656633415
25-9-2006,42.474642,-70.970816,Massachus,14937,6.268440784628778,5.858248451432527
32-3-540,36.141875,-115.078742,Nevada,17361,9.139888255284815,10.426048907280519
35-1-26,35.1443,-106.60468,New Mexic,16518,7.130318440489132,5.890265506458474
38-53-2,47.5812,-103.2995,North Dak,16218,6.720267603896885,11.02515135440467
45-79-7,34.093959,-80.962304,South Car,14863,8.242609163695088,4.889943002331396
46-99-9,43.59901,-96.78331,South Dak,14526,6.695835054385201,8.937538379810627
6-11-7,39.021221,-122.281803,Californi,6861,12.97080600495554,5.422411951936185
10-3-1003,39.761273,-75.492047,Delaware,7710,10.504941634241227,17.144588595582665
17-143-37,40.697007,-89.584737,Illinois,12852,9.460636476812923,5.6545690477832355
18-141-15,41.69666,-86.214722,Indiana,17388,10.847026685070228,10.551796223200741
25-17-10,42.612085,-71.306986,Massachus,17450,6.60842979942693,4.719663950474067
53-63-17,47.663962,-117.257654,Washingto,16364,8.327609386458079,15.31642794475305
6-45-2003,39.39861,-123.35872,Californi,16127,11.761517951261858,9.329329467840559
6-87-1005,37.06315,-122.083092,Californi,15744,5.857596544715447,6.033217728260217
1-125-11,33.095379,-87.481507,Alabama,7689,8.435310183378874,5.591507972404636
13-245-91,33.4339,-82.0224,Georgia,17051,10.018649932555348,6.8896269060438735
17-201-118,42.267,-89.08917,Illinois,17331,9.955807512549772,11.167287109382167
20-91-10,38.838575,-94.746424,Kansas,16770,9.327769827072103,6.548502587204602
21-145-1024,37.05822,-88.57251,Kentucky,7762,9.264596753414045,9.006773290475463
48-167-1034,29.254474,-94.861289,Texas,15491,9.222296817506942,6.117926640899167
50-7-14,44.4762,-73.2106,Vermont,17367,7.367328842056781,6.8291613371617155
6-27-1033,37.155494,-118.293547,Californi,12631,3.962956218826711,3.3215879833565882
8-57-5,40.5506,-106.385,Colorado,9011,5.020519365220264,4.179585925586904
1-113-3,32.437028,-84.999653,Alabama,9717,9.361531336832355,7.7463449754689755
25-25-42,42.3295,-71.0826,Massachus,17449,6.9681013238581535,4.66250448023884
29-77-36,37.256137,-93.299894,Missouri,17271,8.231127323258674,6.340192495287701
37-51-9,35.041416,-78.953112,North Car,16529,8.729021719402263,6.12544962631051
4-19-1036,32.194671,-111.033167,Arizona,11541,6.881552725067152,5.977609018822125
6-1-11,37.814781,-122.282347,Californi,16639,7.832562053007993,6.574654358235161
8-31-13,39.738578,-104.939925,Colorado,17226,6.882857308719397,6.370244087907633
12-57-113,27.955133,-82.469532,Florida,16950,8.383663716814198,4.059300144577502
12-57-3002,27.96565,-82.2304,Florida,15886,7.9342313987158475,5.401268488822423
21-111-67,38.22876,-85.65452,Kentucky,17366,9.395139928596109,6.771239248211539
28-45-3,30.300833,-89.395916,Mississip,17178,8.92167307020615,6.533641101017698
40-105-207,36.91841,-95.632286,Oklahoma,15774,11.739698237606142,8.287316259699796
42-43-401,40.246992,-76.846988,Pennsylva,17052,10.953418953788388,13.670911252678941
53-33-69,47.498535,-122.278385,Washingto,16965,8.006071323312703,9.38988973093004
55-25-47,43.0733,-89.4358,Wisconsin,17362,9.945104250662359,12.174727035620686
34-17-1003,40.725413,-74.052293,New Jerse,16296,8.31292341678958,8.447847182612202
6-29-18,35.642943,-117.715066,Californi,15504,4.8890608875129,4.518834599462285
6-73-1008,33.217046,-117.396249,Californi,11548,8.726532732940777,4.393724418936814
8-31-28,39.7861,-104.9886,Colorado,17340,8.131089965397962,6.7737391219413885
80-2-12,32.629225,-115.447769,Country O,6463,17.52576203001702,19.907039687696336
12-99-8,26.724786,-80.666447,Florida,17446,7.0427605181703505,4.232870462956954
24-510-5253,39.33746,-76.58905,Maryland,15852,7.943918748422912,9.039127836599697
25-27-23,42.263955,-71.794322,Massachus,16813,8.143085707488227,6.1104703005908325
32-3-75,36.270592,-115.238282,Nevada,17374,5.5147749510762845,5.963158140526319
4-13-9812,33.4265,-112.11821,Arizona,16676,10.080870712401099,11.534946361888718
45-19-20,32.84755,-79.96516,South Car,11581,8.96147137552888,5.164699401456584
51-87-14,37.55652,-77.40027,Virginia,17212,8.62084592145015,6.227730229802715
6-111-9,34.404281,-118.80998,Californi,16419,6.558560204640965,4.797573977073352
6-13-2,37.936013,-122.026154,Californi,16029,6.857570653191091,5.303220470120625
6-19-500,36.985119,-119.658339,Californi,16322,6.95147653473839,5.193207054488063
10-1-2,38.986681,-75.556818,Delaware,15390,8.165542560103948,9.375509819030139
17-113-2003,40.518735,-88.996896,Illinois,17447,9.887516478477748,11.076345023049976
32-31-25,39.399837,-119.739606,Nevada,15837,6.096546063016985,14.899612256096402
42-63-4,40.56333,-78.919972,Pennsylva,16521,8.23511288662913,9.078308237156165
47-99-3,35.116878,-87.419725,Tennessee,16090,7.432908638906151,5.197635119165085
53-53-31,47.2656,-122.3858,Washingto,16263,8.342433745311443,9.756448682342336
55-79-10,43.01724,-87.93369,Wisconsin,17425,10.419718794834989,11.407076728274417
56-1-12,41.308825,-105.54913,Wyoming,13483,3.4988949046947853,3.7222841526029704
56-21-100,41.182227,-104.778334,Wyoming,16830,5.383481877599524,4.723484765990038
21-19-17,38.45934,-82.64041,Kentucky,17227,8.533964126081232,5.996706580876441
25-25-2,42.348873,-71.097163,Massachus,17449,7.103644908017661,4.697407316684932
39-3-9,40.770944,-84.0539,Ohio,16880,7.737796208530789,8.569632972241218
44-7-26,41.874668,-71.379971,Rhode Isl,14007,7.347968872706504,6.028846832104541
46-71-1,43.74561,-101.941218,South Dak,15461,6.304417566780961,11.536628680502155
6-13-1004,37.9604,-122.356811,Californi,16858,9.988195515482264,7.815381203785136
15-3-1004,21.303382,-157.871171,Hawaii,15472,4.33615563598759,3.514880180907619
21-193-3,37.28329,-83.20932,Kentucky,16983,9.352958841194134,8.653086614074041
25-25-44,42.325186,-71.056061,Massachus,17470,7.683886662850609,5.186302530140889
27-53-963,44.95366,-93.25821,Minnesota,14830,9.46993931220497,9.302792310199084
42-101-57,39.960048,-75.142614,Pennsylva,16574,9.674158320260588,12.523417326622594
48-201-1039,29.670025,-95.128508,Texas,16543,9.385087348123278,6.08162186213451
49-49-4001,40.341389,-111.713611,Utah,17414,7.0102618582749585,5.998159312048384
6-19-2009,36.634225,-120.382331,Californi,15682,6.420252518811338,5.877075988934428
8-103-6,40.086944,-108.761389,Colorado,14281,6.588054057839087,4.345459670674495
26-163-97,42.261669,-83.157893,Michigan,17080,11.441346604215484,11.625734744820885
32-31-1007,39.621434,-119.71877,Nevada,16869,6.9841128697611,12.442392134189145
39-61-14,39.19433,-84.478974,Ohio,17424,10.903736225895347,8.493382897817632
41-39-60,44.026312,-123.083737,Oregon,16093,8.04012924874171,11.698763997897242
